BGG Rank,Complexity Average,Mech_role_camp,Strategy,Wargames
13087,1.8,0,0,0
2176,1.15,0,0,0
12451,1.7,0,1,0
7650,3.42,1,0,0
2227,4.74,1,1,0
16919,3.17,1,0,1
7664,1.0,0,0,0
12197,2.14,1,0,1
10557,1.75,0,0,0
5749,1.21,0,0,0
19281,1.0,0,0,0
3580,2.64,0,1,0
3631,1.42,0,0,0
9261,2.0,0,0,0
4207,2.8,1,0,0
6362,1.67,0,0,0
15648,3.14,1,0,1
5361,3.86,0,1,0
1183,2.5,0,1,0
13841,2.0,0,0,0
18497,1.65,0,0,0
16454,2.33,0,0,0
11187,2.0,0,0,0
8898,2.0,0,0,0
308,2.82,1,1,0
18157,1.0,0,0,0
11826,1.5,0,0,0
7068,1.41,0,0,0
2269,1.18,0,0,0
13902,2.0,1,0,0
9535,2.67,1,0,0
12664,2.25,0,0,0
2906,4.07,1,0,1
18301,1.19,0,0,0
17813,2.33,0,0,0
18159,1.6,0,0,0
19616,3.0,0,0,0
5018,2.22,0,0,0
12939,1.13,0,0,0
10789,2.5,0,0,0
15305,1.5,0,0,0
1579,1.09,0,0,0
2506,2.42,0,1,0
9494,1.0,0,0,0
5975,1.44,0,0,0
7718,2.38,1,0,0
11454,1.0,0,0,0
12101,1.5,0,0,0
2574,3.47,1,0,1
1980,2.79,0,1,0
10695,3.0,1,0,1
15548,2.67,0,0,1
6027,1.2,0,0,0
7570,2.89,0,0,1
10363,2.58,0,0,0
9851,1.55,0,0,0
17910,4.0,0,0,1
14391,1.0,0,0,0
5828,1.92,1,0,0
15507,1.33,0,0,0
17998,1.0,0,0,0
12232,3.5,0,0,1
14790,0.0,0,0,0
8552,1.46,0,0,0
13116,1.82,0,0,0
10772,1.0,0,0,0
2182,1.68,0,0,0
12137,1.0,0,0,0
9013,1.18,0,0,0
3046,3.78,0,1,0
14471,2.0,0,0,0
19869,1.5,0,0,0
8040,1.5,0,0,0
12108,2.0,0,0,0
1386,2.36,0,1,0
15837,3.23,1,0,0
1818,2.46,0,0,0
16940,1.0,0,0,0
11337,2.67,0,0,1
8701,3.0,0,0,0
3983,2.76,0,1,0
8748,1.33,0,0,0
13966,2.0,0,0,0
3693,2.55,1,0,1
2645,1.96,0,1,0
636,2.05,1,0,0
17327,1.0,0,0,0
8451,4.54,1,0,1
18566,1.67,1,0,0
9623,1.14,0,0,0
4397,2.35,0,0,0
17564,2.05,0,0,0
18773,1.5,0,0,0
19175,1.0,0,0,0
20014,2.0,0,0,0
17271,2.48,1,0,0
9500,2.0,1,0,0
2888,3.04,0,0,0
9802,2.33,0,0,1
18142,1.5,0,0,0
822,1.99,0,1,0
7228,1.5,0,0,0
19606,1.33,0,0,0
13624,2.5,0,0,0
11664,3.42,1,0,1
14557,2.0,0,0,0
13451,2.6,0,0,1
11196,1.0,0,0,0
372,2.36,0,0,0
13023,3.67,0,0,1
12006,2.4,0,0,1
12246,0.0,1,0,0
7410,1.17,0,0,0
4591,1.29,0,0,0
4512,1.14,0,0,0
10665,2.0,0,0,0
15623,1.22,1,0,0
470,2.93,1,1,0
19973,1.07,0,0,0
14359,3.0,1,0,0
6160,2.5,0,0,0
15628,1.4,0,0,0
12389,1.0,0,0,0
20336,1.05,0,0,0
4023,3.89,0,1,0
1610,1.29,0,0,0
19815,1.6,0,0,0
12086,1.6,0,0,0
19179,1.74,0,0,0
7439,2.0,0,0,0
13431,3.0,0,0,1
11890,2.83,1,0,0
17527,1.0,0,0,0
19584,1.2,0,0,0
16464,2.5,1,0,1
1220,2.63,1,1,0
3132,3.37,0,0,1
14752,1.0,0,0,0
16892,1.27,1,0,0
4259,2.0,0,0,0
2698,2.58,0,1,0
19045,2.75,0,0,0
955,3.78,1,0,1
15613,2.0,1,0,0
11646,2.67,0,0,0
13912,1.36,0,0,0
13974,3.0,1,0,0
16837,1.83,0,0,0
18714,1.0,0,0,0
966,2.58,1,0,0
8540,1.67,1,0,0
11307,3.0,1,0,0
14010,2.25,0,0,0
14545,2.0,0,0,0
8967,1.0,0,0,0
16509,1.0,0,0,0
8274,1.25,0,0,0
588,2.43,1,1,0
1166,1.12,0,0,0
16301,1.46,0,0,0
5995,1.89,0,0,0
991,2.89,0,1,0
18017,2.47,0,0,1
6067,1.95,1,0,0
13882,1.86,0,0,0
18904,1.33,0,0,0
11298,2.0,0,0,0
12810,3.5,0,0,0
20147,1.37,0,0,0
1019,2.65,0,1,0
17124,1.0,0,0,0
17238,1.0,0,0,0
2810,2.1,1,1,0
8921,3.2,0,0,1
11652,1.0,0,0,0
12892,1.0,0,0,0
332,3.17,1,0,0
10743,2.0,0,0,0
16879,2.0,0,0,0
16673,1.0,0,0,0
2170,1.85,0,0,0
2729,2.08,0,0,1
17301,1.0,0,0,0
12359,2.4,0,0,0
19838,1.2,0,0,0
10540,1.67,0,0,0
20052,1.0,0,0,0
5275,1.75,0,0,0
3139,1.3,0,0,0
18419,1.51,1,0,0
11088,3.09,1,0,1
1826,2.73,0,1,0
10082,3.0,1,0,0
3299,1.11,1,0,0
11682,3.19,1,0,1
358,1.74,1,0,0
993,2.88,1,1,0
16924,1.69,0,0,0
771,3.28,0,1,0
9251,2.8,0,0,1
13693,1.0,0,0,0
10631,1.38,0,0,0
18780,1.5,0,0,0
9606,3.33,0,0,0
10393,0.0,0,0,0
14619,1.67,0,0,0
2778,1.96,1,0,0
8071,4.17,1,0,1
11690,1.5,1,0,0
8430,2.75,1,0,0
8354,1.67,0,0,0
10374,2.44,1,0,0
14966,2.0,0,0,0
369,3.04,0,1,0
13380,1.57,0,0,0
5579,1.4,0,0,0
271,2.21,0,1,0
3563,1.33,0,0,0
10453,1.0,0,0,0
13910,2.2,0,0,0
4581,1.53,0,0,0
12979,2.56,0,0,1
6274,1.0,0,0,0
14500,2.0,1,0,0
4312,2.19,0,1,0
466,3.45,1,1,0
10275,1.53,1,0,0
9118,0.0,1,0,0
7674,2.0,1,0,1
10435,2.46,0,0,1
15238,1.33,0,0,0
9057,1.13,0,0,0
12316,3.0,1,0,1
10398,1.8,0,0,0
1708,2.33,0,0,0
8417,3.1,0,0,1
19808,1.0,0,0,0
10880,3.5,0,1,0
7853,3.13,1,0,1
18233,1.88,0,0,0
12335,2.6,0,0,0
10293,3.14,1,0,1
10572,3.0,1,0,0
17285,3.75,0,0,0
13118,2.04,0,0,1
9130,2.33,0,0,0
14518,1.0,1,0,0
2431,2.05,1,0,0
6303,1.17,0,0,0
11700,1.63,0,0,0
15855,1.0,0,0,0
5204,2.07,1,0,0
8228,3.64,0,0,1
16078,1.18,0,0,0
4617,1.6,1,0,0
10894,2.7,0,0,1
18980,1.25,0,0,0
4331,1.0,0,0,0
3602,1.4,0,0,0
19993,2.06,0,0,0
4040,2.33,1,0,0
15406,1.25,0,0,0
845,2.46,1,1,0
3815,2.45,1,0,0
10383,1.0,0,0,0
1317,1.15,0,0,0
8393,2.42,1,0,0
2786,3.2,1,1,0
16402,2.17,0,0,0
2255,1.21,0,0,0
10767,3.0,0,0,0
10719,3.08,0,0,1
323,1.5,0,0,0
5324,3.46,0,0,1
5530,1.47,0,0,0
2081,3.76,1,1,0
19331,1.0,0,0,0
17997,1.25,0,0,0
2537,3.19,0,0,1
13677,1.2,0,0,0
2298,3.0,1,0,1
3182,1.03,0,0,0
19698,1.08,0,0,0
6508,1.19,0,0,0
13719,1.0,0,0,0
15735,2.0,0,0,0
634,2.3,0,1,0
9369,1.0,0,0,0
7373,2.0,0,0,1
15278,1.6,0,0,0
17118,2.5,0,0,0
5618,2.5,0,0,0
13529,1.6,0,0,0
5464,3.81,1,1,0
17221,1.76,0,0,0
14023,2.75,0,0,0
5693,1.0,0,0,0
7368,1.6,1,0,0
9166,2.0,0,0,0
6808,1.88,0,1,0
13698,1.75,0,0,0
19449,1.0,0,0,0
655,2.74,0,0,0
13560,1.0,0,0,0
16408,0.0,1,0,0
5779,1.41,0,0,0
19960,3.4,0,0,0
19729,1.2,0,0,0
2563,2.13,0,0,0
2405,1.81,1,0,0
4716,1.89,0,0,0
6619,2.2,0,0,0
1947,2.6,1,1,0
5885,2.0,0,0,0
18771,1.25,0,0,0
188,1.32,1,0,0
13979,2.8,1,0,1
17438,2.14,1,0,1
3037,3.38,0,0,1
7485,3.36,1,0,1
2260,2.02,0,0,0
9099,2.83,0,0,1
14061,1.5,0,0,0
18637,1.5,0,0,0
2951,2.8,1,1,0
12218,2.44,0,0,1
12942,2.0,0,1,0
5744,1.51,0,1,0
7715,2.2,0,0,0
17626,2.0,0,0,0
12650,2.0,0,0,0
15938,3.0,0,0,0
19357,1.0,0,0,0
9488,2.79,0,0,1
3568,1.0,0,0,0
19706,1.46,1,0,0
9129,1.17,0,0,0
19365,1.5,1,0,0
5890,2.57,1,0,1
42,2.41,1,1,0
411,2.14,0,1,0
13399,0.0,0,0,0
2842,2.0,1,0,0
7204,1.75,0,1,0
11616,1.23,0,0,0
6596,2.6,1,0,0
450,2.98,1,0,1
18069,1.0,0,0,0
14123,1.29,0,0,0
6302,2.68,0,1,0
16171,0.0,0,0,0
1163,3.9,0,0,1
6476,1.95,0,1,0
11340,1.75,0,0,0
13373,1.0,0,0,0
12133,2.67,1,0,0
9664,2.0,0,0,0
19970,1.92,0,0,0
456,2.78,0,1,0
13795,3.0,0,0,0
5787,3.75,0,0,0
3758,2.86,1,1,0
11116,1.42,0,0,0
20162,2.17,1,0,0
8420,2.44,0,0,1
16196,1.0,0,0,0
15485,1.58,0,0,0
6789,2.0,1,0,0
14345,2.88,0,0,1
6746,2.05,0,1,0
19890,1.14,0,0,0
12731,2.0,1,0,0
16678,1.15,0,0,0
3685,1.89,1,0,0
8306,1.89,0,0,1
12560,2.11,0,0,0
15981,2.21,0,1,0
14980,1.25,0,0,0
19457,1.75,0,0,0
11702,0.0,0,0,0
8680,3.22,1,0,1
13915,1.0,0,0,0
18711,1.0,0,0,0
14603,1.38,0,0,0
10172,2.29,1,0,1
665,3.82,0,1,0
19778,1.13,0,0,0
17289,1.56,0,0,0
15165,1.33,0,0,0
5006,1.0,0,0,0
1094,2.96,0,1,0
2215,1.93,0,0,0
17377,1.25,0,0,0
10177,2.0,0,0,0
11927,1.33,0,0,0
12602,1.57,0,0,0
13875,3.25,1,0,1
7139,1.6,1,0,0
7017,3.17,1,0,1
15650,1.62,0,1,0
16929,1.07,0,0,0
17293,1.5,0,0,0
16489,1.29,0,0,0
15040,2.0,0,0,0
19893,1.67,1,0,0
17214,1.0,0,0,0
11620,2.17,0,0,0
3917,3.54,1,1,0
11759,2.0,0,0,0
13101,1.88,0,0,0
4755,1.76,0,1,0
4935,2.29,0,0,0
6684,3.48,1,0,1
17944,1.75,0,0,0
4105,1.72,1,0,0
14258,3.0,0,0,1
1722,1.67,0,0,0
12104,1.67,0,0,0
16935,1.0,0,0,0
4160,3.68,1,0,1
1793,2.64,0,0,1
177,2.35,0,1,0
15987,1.5,0,0,0
4863,2.2,0,0,0
5200,4.4,1,0,0
17738,0.0,0,0,0
6953,2.92,1,0,0
12586,2.71,0,0,1
13405,2.0,0,0,0
19071,1.33,0,0,0
11263,1.13,0,0,0
439,2.71,1,0,0
9823,1.78,0,0,0
12732,2.83,0,0,1
13134,3.0,0,0,1
15179,2.33,0,0,0
13233,2.33,0,0,0
12634,2.55,1,0,1
18380,2.0,0,0,1
118,2.59,1,1,0
8409,3.14,1,0,1
8576,2.0,0,0,0
5135,2.0,1,0,0
18407,2.0,0,0,0
19834,2.0,0,0,0
4857,3.4,0,0,1
17955,1.0,0,0,0
3930,3.29,0,0,0
4965,2.7,1,0,1
19183,1.59,0,0,0
19913,1.92,0,0,0
17158,3.0,0,0,0
10126,3.91,0,0,1
12198,3.25,0,0,1
8604,2.9,1,0,1
16479,1.0,0,0,0
13341,3.57,1,0,1
3880,1.75,0,0,0
1151,1.1,0,0,0
12550,1.25,0,0,0
9040,2.25,1,0,0
10711,2.86,0,0,1
9874,2.27,0,0,0
5202,2.17,1,0,0
13073,2.0,0,0,0
11874,1.0,0,0,0
2669,1.06,0,0,0
7595,1.33,0,0,0
17506,1.0,0,0,0
927,3.33,1,1,0
640,2.9,1,0,0
3643,3.24,1,0,0
611,2.3,1,1,0
10426,1.0,0,0,0
2654,2.74,1,1,0
7975,1.26,0,0,0
8596,1.12,0,0,0
3221,2.57,1,1,0
6672,1.0,1,0,0
2354,2.79,0,1,0
6435,3.1,1,0,0
20274,1.65,0,0,0
11128,1.11,0,0,0
19785,1.17,0,0,0
978,3.76,0,1,0
765,2.35,1,1,0
12163,3.18,0,0,1
625,2.76,0,1,0
9235,2.94,1,0,1
17444,1.18,0,0,0
12307,1.08,0,0,0
10439,1.67,1,0,0
16116,1.33,0,0,0
14152,1.0,0,0,0
1885,2.67,1,0,0
12099,1.75,0,0,0
9875,2.78,0,0,1
12885,1.86,1,0,1
4175,2.0,0,0,0
9635,4.04,0,0,1
19138,1.0,0,0,0
13733,1.43,0,0,0
9657,4.11,1,0,1
17428,1.5,0,0,0
3081,2.56,1,0,1
18813,1.0,0,0,0
115,1.94,0,1,0
13742,2.14,0,0,0
2308,2.69,1,1,0
15127,2.5,1,0,0
12298,1.2,0,0,0
17843,1.0,0,0,0
15943,2.4,1,0,1
15237,0.0,0,0,0
14410,2.67,1,0,1
17374,1.0,0,0,0
99,2.41,1,1,0
8000,3.75,0,0,0
3085,1.85,0,0,1
17686,2.0,0,0,0
2912,1.83,0,0,0
19543,1.0,0,0,0
19574,1.0,0,0,0
5634,2.43,0,0,0
5383,3.16,0,0,1
9918,2.4,0,0,1
19739,1.0,0,0,0
2761,1.05,0,0,0
18878,0.0,0,0,0
15247,0.0,1,0,0
5463,1.47,1,0,0
11713,1.89,0,0,0
19517,3.14,1,0,1
18341,1.5,0,0,0
6234,2.5,1,0,1
3240,2.25,1,0,0
5070,2.71,0,0,1
19904,1.75,0,0,0
12262,3.75,0,0,1
2972,2.0,1,1,0
16698,3.18,0,0,1
13680,1.0,0,0,0
14956,1.0,0,0,0
7519,2.5,0,0,0
9199,3.0,1,0,0
1742,2.64,1,1,0
12487,1.5,0,0,0
3997,3.43,1,0,1
16337,1.25,0,0,0
628,2.3,0,1,0
4178,1.67,0,0,0
2766,2.24,0,1,0
19730,1.0,0,0,0
9832,1.17,0,0,0
14739,1.17,0,0,0
18651,1.33,0,0,0
3191,4.54,0,1,0
8272,1.67,0,0,0
4666,1.58,0,0,0
16457,1.0,0,0,0
5672,3.36,0,1,0
8402,1.8,0,0,0
4170,1.15,0,0,0
15714,2.33,0,0,1
2179,2.08,0,0,0
20249,2.48,1,0,1
2548,2.19,0,0,0
7733,2.5,1,0,0
3052,1.68,0,0,0
10266,2.0,0,0,0
9560,2.0,0,0,0
18011,1.0,0,0,0
5991,3.5,0,0,1
18551,1.0,0,0,0
15668,2.0,0,0,0
11862,1.86,0,0,0
12071,2.5,0,0,1
5861,2.44,0,0,0
9591,2.0,0,0,1
3275,2.39,1,0,0
1088,2.37,0,1,0
7490,2.14,0,1,0
14468,2.44,1,0,0
4449,2.77,0,1,0
13436,2.3,1,0,1
1392,2.4,0,1,0
19641,1.0,0,0,0
4286,2.82,0,1,1
12256,2.0,1,0,1
9812,2.78,1,0,0
2186,2.12,0,0,0
16478,2.86,1,0,1
6972,2.42,0,1,0
16513,1.5,0,0,0
9150,2.72,0,0,0
7675,1.67,0,0,0
6285,4.13,1,0,1
18410,1.14,0,0,0
10766,2.38,0,0,0
4161,1.38,0,0,0
13402,2.29,0,0,0
6513,2.57,0,0,1
3377,2.14,0,1,0
7077,1.0,0,0,0
19182,1.48,0,0,0
5461,1.18,0,0,0
3423,1.67,0,0,0
5999,1.25,0,0,0
14278,1.13,0,0,0
11066,3.33,0,0,1
12577,1.33,1,0,0
7963,1.36,0,0,0
14494,3.17,1,0,1
13185,1.67,0,0,0
11555,2.5,1,0,0
138,1.49,0,0,0
17359,1.0,0,0,0
4715,1.31,0,0,0
19538,1.0,1,0,0
8668,1.16,0,0,0
14987,1.71,1,1,1
13714,1.0,0,0,0
5504,2.0,0,0,0
12746,2.0,0,0,0
16938,1.0,0,0,0
5396,1.48,0,0,0
9273,0.0,0,0,0
15021,1.8,1,0,1
3105,2.78,0,1,0
13847,2.5,1,0,1
9925,3.63,1,0,1
17056,1.56,0,0,0
3823,1.96,0,1,0
18805,2.11,1,0,1
17405,1.5,0,0,0
16396,1.0,0,0,0
14039,1.0,0,0,0
12250,2.5,1,0,0
3618,1.49,0,0,0
1841,2.56,1,1,0
18634,1.0,0,0,0
17982,1.0,0,0,0
18818,2.25,0,0,0
3035,1.87,1,0,1
11265,3.22,1,0,0
9459,1.25,0,0,0
9355,2.0,0,0,0
11802,2.12,1,0,0
5325,1.25,0,0,0
10576,1.33,0,0,0
659,1.22,0,0,0
18221,1.33,0,0,1
13976,1.0,0,0,0
218,1.21,0,0,0
16056,2.0,0,0,0
11124,1.0,0,0,0
15355,2.0,0,0,0
292,2.75,0,1,0
10148,3.5,1,0,1
17974,1.0,0,0,0
378,2.98,1,1,0
8564,2.67,0,0,0
13651,1.57,0,0,0
7866,2.0,0,0,0
11628,1.0,0,0,0
13806,2.0,0,0,1
13205,2.05,1,1,1
8453,1.5,0,0,0
18083,1.65,0,0,0
12019,2.11,0,0,0
1612,1.79,0,1,0
18642,1.33,0,0,0
5838,2.11,0,0,0
14288,1.33,0,0,0
5709,2.86,0,1,0
16507,1.0,0,0,0
7883,1.6,0,0,0
6176,1.57,1,0,0
44,3.3,1,0,0
16429,1.0,0,0,0
19686,1.0,0,0,0
7510,2.04,1,0,0
14970,1.67,0,0,0
19679,1.2,0,0,0
16747,2.0,0,0,0
6851,3.71,1,0,1
3734,1.37,0,0,0
17930,2.4,0,0,0
7391,3.64,0,0,1
13281,1.33,0,0,0
9718,2.2,0,0,1
6325,3.06,0,0,1
12190,0.0,0,0,0
8264,3.63,1,0,1
9124,1.54,0,0,0
3353,1.32,0,0,0
19139,0.0,0,0,0
9417,1.23,0,0,0
7496,2.0,0,0,0
17524,1.64,0,0,0
3458,2.05,0,0,0
159,2.15,1,0,0
519,2.39,1,0,0
7288,2.62,1,0,0
14337,1.14,0,0,0
18796,1.28,0,0,0
9335,2.67,1,0,0
13652,0.0,1,0,0
13478,1.83,0,0,0
15391,1.17,0,0,0
17579,3.5,0,0,0
6621,2.06,1,0,1
16601,2.36,1,0,1
10031,1.8,0,0,0
16067,3.0,1,0,0
4718,1.25,0,0,0
16705,2.57,0,0,0
7547,1.06,0,0,0
15517,1.07,0,0,0
14360,1.6,0,0,0
12633,2.5,0,0,0
13196,2.0,0,0,0
13022,2.67,0,0,1
8279,1.0,0,0,0
9589,1.0,0,0,0
12755,1.33,0,0,0
16135,3.0,1,0,0
18608,1.0,0,0,0
19108,1.83,0,0,0
86,3.9,1,1,0
2178,1.15,0,0,0
8941,3.33,1,0,1
20224,2.03,0,1,0
4764,2.16,0,1,0
17765,1.0,0,0,0
13251,0.0,0,0,0
18333,1.56,0,0,0
18826,1.0,0,0,0
1165,2.59,1,1,0
4264,2.0,1,0,0
12288,2.0,0,0,0
14700,2.0,0,0,0
1425,1.83,0,0,0
3625,1.82,0,0,0
12060,1.5,0,0,0
14838,1.71,0,0,0
9811,1.11,0,0,0
8627,1.43,1,0,0
5601,1.94,1,0,1
1476,3.02,0,0,0
3194,2.86,0,0,0
12360,2.14,1,0,1
6267,3.19,1,0,1
13906,2.78,0,1,0
781,2.48,1,0,0
18673,1.67,0,0,0
12801,2.0,1,0,0
108,2.32,0,1,0
4836,2.58,0,0,0
1286,2.92,0,1,0
6318,3.35,0,0,1
2034,2.19,1,1,0
11578,1.33,0,0,0
13430,1.0,0,0,0
11356,1.13,0,0,0
11924,1.5,0,0,0
7918,1.06,0,0,0
2202,1.78,0,0,0
3713,1.2,0,0,0
8634,2.69,1,0,0
3616,2.0,0,1,0
6132,2.0,0,0,0
15902,1.0,0,0,0
4,3.24,1,1,0
36,2.81,1,1,0
6124,3.04,0,1,0
19385,2.33,0,0,0
14870,1.0,0,0,0
12462,1.75,0,0,1
4949,1.68,0,0,0
3576,1.94,0,0,0
6525,1.0,0,0,0
13996,3.0,0,0,0
18029,2.33,1,0,0
8494,3.41,1,0,1
2307,2.11,0,1,0
5344,2.67,1,0,1
7562,3.1,0,0,0
17473,1.5,0,0,0
12333,3.95,1,0,1
3860,2.38,0,0,0
1603,1.5,1,0,0
9820,3.36,1,0,1
11940,1.67,0,0,1
8288,1.2,0,0,0
20015,1.4,0,0,0
14585,0.0,0,0,0
9234,1.56,0,0,0
19555,1.13,0,0,0
3249,1.06,0,0,0
18417,1.4,0,0,0
1581,1.12,0,0,0
8950,1.11,0,0,0
7076,2.86,1,0,1
14029,3.3,0,0,1
1004,3.31,0,1,0
18591,1.4,0,0,0
1213,1.54,0,1,0
17828,1.0,0,0,0
18898,1.0,0,0,0
20084,1.29,0,0,0
18557,1.0,0,0,0
2915,2.52,0,1,0
19954,1.6,0,0,0
9794,2.0,0,0,0
7892,3.5,1,0,0
19859,1.0,0,0,0
365,2.71,1,0,0
15298,1.91,0,0,0
7399,1.45,0,0,0
8876,2.91,0,0,1
11705,2.0,0,0,0
17474,2.25,0,0,0
9363,3.25,1,0,0
15829,3.0,1,0,1
5549,2.87,1,1,0
19059,1.08,0,0,0
7103,1.38,0,0,0
9600,1.87,0,0,0
11316,2.0,1,0,1
10279,1.0,0,0,0
4637,1.5,1,0,0
7483,2.0,0,0,0
18121,1.5,0,0,0
1311,2.1,0,0,0
15977,1.0,0,0,0
15887,2.27,0,0,1
19479,2.24,0,0,0
12291,1.63,0,0,0
7003,2.59,0,0,0
6656,2.53,0,1,0
12254,3.33,0,0,1
11691,0.0,0,0,0
6565,2.5,1,0,0
1095,1.35,1,0,0
19545,1.32,0,0,0
10030,2.28,1,0,1
7728,1.92,0,0,0
8516,1.1,0,0,0
12648,2.33,0,0,0
19466,1.56,1,0,0
8567,2.55,0,0,0
12882,3.43,1,0,1
998,2.16,1,1,0
5207,2.67,0,1,0
17940,1.11,0,0,0
11964,1.25,0,0,0
5789,2.18,0,0,0
17140,2.29,0,0,1
10376,3.25,0,0,1
19959,1.0,0,0,0
20238,1.45,0,0,0
19902,1.82,0,0,0
20117,1.4,0,0,0
11569,2.25,0,0,0
20043,2.1,0,0,0
17740,1.0,0,0,0
12243,1.43,0,0,0
18211,1.38,1,0,1
16253,3.0,0,0,1
8477,3.18,1,0,1
9687,2.0,1,0,0
16333,1.67,1,0,0
15169,1.5,0,0,0
9206,2.75,0,0,1
680,3.18,1,1,0
1114,3.23,0,1,0
14017,3.0,1,0,0
5697,3.05,0,0,1
13088,2.8,1,0,1
10669,2.0,0,0,0
1526,4.7,1,1,0
5175,1.5,1,0,0
17446,3.31,1,0,1
9853,2.46,0,1,1
3987,3.21,1,0,1
16926,1.0,1,0,0
11949,2.0,0,0,0
20254,1.15,0,0,0
19441,1.25,0,0,0
19572,1.38,0,0,0
6936,2.5,1,0,0
2532,1.88,0,0,0
2879,1.51,0,0,0
4622,1.97,0,0,1
7960,1.07,0,0,0
7697,1.62,0,0,0
20191,3.06,1,1,0
91,3.41,1,1,0
3090,2.45,0,1,0
16801,1.25,0,0,0
2141,1.06,0,0,0
16434,1.0,0,0,0
13956,1.0,0,0,0
18839,0.0,0,0,0
17274,1.33,0,0,0
8890,2.0,1,0,0
19216,1.0,0,0,0
18951,1.25,0,0,0
15063,1.0,0,0,0
5718,2.96,1,0,0
9212,2.0,0,0,0
20073,1.38,0,0,0
514,3.0,0,1,0
16206,1.5,0,0,0
6154,3.16,1,0,1
8806,0.0,1,0,0
11381,2.57,1,0,0
7476,1.91,0,0,0
7638,1.0,0,0,0
13685,1.89,0,0,0
14865,2.0,1,0,0
12394,3.0,0,0,1
17069,2.5,0,0,0
4022,1.71,1,0,0
19111,1.0,0,0,0
17003,1.88,0,0,0
3612,1.47,1,0,0
4012,2.85,1,0,1
3124,1.11,0,0,0
2338,3.1,1,1,0
17621,2.5,0,0,0
19151,1.0,0,0,0
5534,1.17,0,0,0
18237,2.04,0,1,0
16623,1.0,0,0,0
17501,1.0,0,0,0
480,3.89,1,0,0
7945,1.25,0,0,0
5753,2.35,0,0,0
2760,3.2,0,0,1
7261,1.83,0,0,0
12428,1.2,0,0,0
2272,1.44,0,0,0
12832,3.17,1,0,0
12676,1.83,0,0,0
2274,1.9,0,0,0
15916,1.17,0,0,0
13770,1.67,0,0,0
13488,2.67,0,0,0
19109,1.33,0,0,0
8356,2.25,0,0,0
12314,2.5,1,0,0
1061,2.9,1,1,0
234,2.57,0,1,0
5788,1.39,0,1,0
18245,1.33,0,0,0
15633,1.67,1,0,1
7361,3.86,1,0,0
11639,1.2,0,0,0
14597,1.33,1,0,0
14248,2.24,0,1,0
5940,1.73,0,1,0
709,3.51,0,1,0
14606,2.5,0,0,0
6807,2.88,0,0,0
11205,1.5,0,0,0
20048,1.7,0,0,0
7194,2.0,0,0,0
13641,1.0,0,0,0
11735,1.0,0,0,0
3866,1.52,0,0,0
18390,1.5,0,0,0
5381,2.71,0,0,0
13672,1.78,1,0,0
3246,2.94,0,1,0
3385,2.95,1,1,0
5066,3.5,0,0,1
4221,2.08,0,0,0
15424,1.0,0,0,0
1673,2.53,0,1,0
13815,3.0,0,0,1
10364,1.19,0,0,0
11169,2.0,0,0,0
6402,1.51,0,0,0
3077,2.67,1,1,0
3113,1.08,0,0,0
6330,3.18,1,0,0
3373,2.41,0,0,0
9826,1.5,0,0,0
1856,1.84,0,0,0
1778,1.63,0,0,0
7789,2.0,1,0,0
8312,3.75,1,0,0
4047,3.44,1,0,1
11191,1.83,0,0,0
16788,1.33,0,0,0
938,3.09,0,1,0
14151,1.29,0,0,0
5703,3.73,1,0,0
8870,2.6,0,0,0
18849,1.2,0,0,0
3063,1.31,1,0,0
4745,1.33,0,0,0
11175,2.22,1,0,1
1227,3.69,1,0,0
253,2.53,1,0,0
8310,1.75,0,0,0
12830,1.3,0,0,0
3301,1.14,0,0,0
11050,3.2,0,0,1
5736,1.25,0,0,0
12954,3.0,0,0,0
12301,2.0,1,0,0
2109,2.31,0,1,0
17040,1.0,0,0,0
12659,2.5,1,0,1
11474,1.33,0,0,0
20201,1.03,0,0,0
14499,2.0,0,0,0
5388,1.27,0,0,0
3313,1.67,0,0,0
15646,1.9,1,0,0
14447,2.57,0,0,0
12148,1.75,0,0,0
17732,1.17,0,0,0
19304,1.64,0,0,0
18749,1.29,0,0,0
11207,3.0,0,0,0
6722,2.15,1,1,0
4937,1.77,0,0,0
8476,2.8,1,0,1
18724,1.83,0,0,0
15906,2.4,0,0,0
5968,1.5,0,0,0
11211,1.5,0,0,0
9840,2.29,0,0,0
16737,2.86,1,0,0
15057,3.2,0,0,1
15612,1.0,0,0,0
1255,4.53,1,1,0
2094,1.1,0,0,0
278,1.22,0,0,0
14067,1.67,0,0,0
708,1.12,0,0,0
5052,1.25,0,0,0
13674,1.33,0,0,0
18764,1.33,0,0,0
9471,2.3,0,1,0
2544,2.69,1,1,0
5816,3.28,1,0,0
15484,1.0,0,0,0
9087,2.3,0,0,1
14993,1.0,0,0,0
16876,2.0,0,0,0
3078,3.44,1,0,0
12824,1.0,1,0,0
15095,0.0,0,0,0
12478,2.4,1,0,0
11431,1.13,0,0,0
13648,2.14,0,0,1
2390,2.51,0,0,0
505,1.41,1,0,0
11396,1.89,1,0,1
17206,2.09,0,0,1
11310,2.5,1,0,0
5224,3.14,0,1,0
8880,1.24,0,0,0
15248,2.5,0,0,1
7640,2.62,0,1,0
15904,3.43,1,0,1
13802,1.67,0,0,0
1017,1.94,0,1,0
6159,3.43,1,0,1
13036,1.44,0,0,0
19720,1.4,0,0,0
11754,1.86,0,0,0
10151,2.0,1,0,0
17316,1.13,0,0,0
